show_type;genre;running_minutes;source_language;pelicula_id;finished;ranking;estreno_fecha;estreno_hora;efectos especiales
TV;Romance;66;Korean;64;false;0.9;13/05/2017;23:41:57;Optico
TV;Romance;69;Korean;64;true;7.0;07/05/2002;05:06:54;Optico Sonido
TV;Romance;68;Korean;64;false;3.9;25/09/2001;14:29:56;Maquillaje Optico
TV;Crime and Mystery;46;English;43;false;7.4;07/12/2013;11:54:02;Maquillaje Sonido
TV;Romance;66;Korean;18;true;6.7;09/07/2018;09:47:16;Sonido
TV;Musical;64;Korean;36;true;3.9;04/01/2015;14:50:07;Maquillaje Optico
TV;Musical;64;Korean;36;true;4.1;24/07/2002;04:21:45;Maquillaje Sonido
TV;Romance;73;Korean;17;false;9.9;14/07/2009;09:52:46;Optico Sonido
TV;Romance;75;Korean;17;true;8.4;09/01/2001;09:25:59;Optico Sonido
TV;Others;70;Korean;19;true;6.4;27/01/2023;20:20:07;Optico Sonido
TV;Others;70;Korean;19;false;6.3;21/08/2011;17:39:15;Optico
TV;Musical;64;Korean;36;false;3.0;01/06/2003;07:03:03;Maquillaje Optico
TV;Musical;64;Korean;36;true;9.3;13/10/2009;01:07:45;Optico Sonido
TV;Musical;63;Korean;64;true;8.5;26/05/2018;23:52:54;Maquillaje Optico Sonido
TV;Musical;61;Korean;64;true;1.9;07/12/2007;20:49:34;Optico
TV;Musical;67;Korean;64;true;9.6;01/06/2022;08:43:24;Maquillaje Sonido
TV;Musical;66;Korean;64;true;7.5;25/01/2004;07:58:46;Optico
TV;Musical;70;Korean;64;true;5.0;29/10/2017;18:55:23;Optico
TV;Musical;67;Korean;64;false;5.9;05/06/2000;17:32:09;Maquillaje Optico Sonido
TV;Comedy;21;English;80;true;0.4;09/06/1999;14:30:52;Maquillaje Sonido
TV;Comedy;21;English;80;true;1.2;23/07/2021;08:57:18;Optico
MOVIE;Action and Adventure;126;English;80;false;2.6;05/12/1999;12:21:14;Maquillaje Optico
TV;Kids;12;English;80;true;9.2;11/01/2002;16:04:21;Maquillaje Optico Sonido
TV;Lifestyle and Fashion;25;English;80;true;6.6;19/07/2010;19:15:53;Optico
TV;Lifestyle and Fashion;25;English;80;false;5.2;15/05/2000;23:58:52;Optico
MOVIE;Musical;113;Malay;80;true;0.3;14/07/2014;20:44:17;Maquillaje Optico
TV;Musical;42;Malay;80;false;7.5;11/07/2012;01:05:53;Optico Sonido
TV;Reality;20;English;80;true;9.9;09/12/2015;19:48:17;Optico Sonido
TV;Reality;20;Spanish;80;true;2.0;17/11/2014;03:57:51;Sonido
TV;Kids;23;Spanish;80;true;7.5;23/09/2002;02:29:44;Maquillaje Sonido
MOVIE;Fantasy;147;Spanish;67;true;5.0;07/07/2021;07:16:34;Maquillaje
MOVIE;Fantasy;131;Spanish;67;false;6.9;16/07/2014;19:54:59;Optico
TV;Kids;24;Spanish;67;false;1.0;27/12/2003;21:37:36;Sonido
TV;Kids;8;Spanish;67;false;1.6;06/11/2014;11:53:34;Optico Sonido
TV;Kids;8;Spanish;48;false;7.9;04/09/2020;10:41:22;Optico Sonido
TV;Kids;22;Spanish;52;true;8.9;06/06/2001;00:32:40;Maquillaje
TV;Action and Adventure;43;Spanish;58;true;5.2;03/08/2009;22:00:31;Maquillaje Optico Sonido
TV;Action and Adventure;43;Spanish;58;true;1.2;01/12/2008;03:10:26;Maquillaje Optico Sonido
TV;Action and Adventure;43;Spanish;58;false;8.2;17/12/2005;15:53:18;Sonido
TV;Action and Adventure;43;Spanish;58;false;9.6;21/08/2018;15:38:36;Maquillaje
TV;Action and Adventure;42;Spanish;58;true;3.6;30/05/2015;06:07:28;Maquillaje
TV;Action and Adventure;42;English;58;false;7.6;03/10/2018;12:44:26;Maquillaje
TV;Action and Adventure;41;English;58;false;2.8;02/04/2004;12:00:07;Maquillaje Optico
TV;Action and Adventure;43;English;58;false;2.7;20/03/2008;20:30:46;Maquillaje Optico Sonido
TV;Action and Adventure;43;English;58;true;9.4;08/03/2016;09:34:35;Maquillaje Sonido
TV;Action and Adventure;43;English;58;false;3.3;07/09/2005;13:38:12;Sonido
TV;Action and Adventure;43;English;58;false;7.0;23/09/2020;14:47:41;Maquillaje
TV;Action and Adventure;43;English;58;true;9.1;24/05/2003;22:30:32;Maquillaje
TV;Action and Adventure;43;English;58;true;6.1;01/11/2018;00:23:29;Maquillaje Optico Sonido
TV;Action and Adventure;43;English;58;false;8.1;11/09/2003;20:55:49;Maquillaje Optico Sonido
TV;Action and Adventure;43;English;58;true;0.4;15/05/2007;16:52:56;Sonido
TV;Action and Adventure;43;English;58;true;5.5;14/05/1999;13:15:39;Maquillaje Sonido
TV;Action and Adventure;42;English;58;false;3.3;10/02/1999;23:14:31;Maquillaje Optico
TV;Action and Adventure;43;English;58;false;1.6;04/04/2015;17:30:51;Maquillaje Optico Sonido
TV;Action and Adventure;43;English;58;true;1.4;27/05/2016;15:31:39;Optico Sonido
MOVIE;Musical;147;English;58;true;7.6;16/01/2012;11:35:12;Optico Sonido
MOVIE;Musical;145;English;58;true;8.7;17/08/2005;10:28:34;Maquillaje Optico Sonido
TV;Reality;50;English;58;false;6.8;26/09/2021;21:13:38;Sonido
MOVIE;Action and Adventure;101;English;58;true;0.1;07/05/2020;13:12:19;Optico Sonido
TV;Musical;65;Korean;58;false;8.0;01/11/2020;06:25:16;Maquillaje Sonido
TV;Reality;65;Korean;58;true;3.1;09/06/2008;11:10:16;Maquillaje Optico
TV;Lifestyle and Fashion;23;Chinese;58;true;6.9;27/08/2000;00:09:57;Maquillaje Sonido
TV;Kids;6;English;58;true;6.1;14/03/2014;07:03:42;Maquillaje Sonido
TV;Musical;49;English;58;true;0.4;20/08/2021;01:41:33;Optico
MOVIE;Comedy;102;English;58;false;6.2;06/06/2019;09:53:47;Optico
TV;Kids;12;English;58;true;8.6;05/09/2003;19:20:08;Maquillaje Sonido
TV;Lifestyle and Fashion;24;Malay;58;true;8.2;25/10/2019;17:37:59;Maquillaje Sonido
TV;Lifestyle and Fashion;21;Malay;58;true;3.4;02/04/2003;13:08:29;Maquillaje Sonido
TV;Musical;55;English;58;false;1.6;24/05/2010;05:18:44;Maquillaje Optico
TV;Musical;50;English;58;true;5.4;21/05/2010;22:43:56;Maquillaje
TV;Musical;57;English;58;false;1.7;10/10/2010;19:43:59;Maquillaje Optico
TV;Musical;53;English;8;true;6.0;28/01/2022;15:17:50;Maquillaje Optico Sonido
TV;Kids;8;English;85;true;9.3;24/11/2022;12:31:04;Maquillaje Optico Sonido
TV;Kids;8;English;85;true;1.7;24/12/2017;04:37:45;Sonido
TV;Musical;42;English;25;true;3.1;31/12/2002;23:45:04;Optico Sonido
TV;Musical;44;English;34;true;1.5;15/10/2012;07:10:45;Maquillaje Optico
TV;Musical;46;English;34;true;8.0;30/03/2013;08:57:30;Sonido
TV;Lifestyle and Fashion;23;Chinese;81;true;7.6;16/10/2022;22:24:26;Maquillaje Optico Sonido
TV;Fantasy;44;English;53;true;4.6;20/09/2015;12:52:11;Optico
TV;Lifestyle and Fashion;21;Malay;90;false;5.4;23/05/2001;23:38:19;Maquillaje Optico
TV;Lifestyle and Fashion;21;Malay;91;false;8.4;21/06/2015;00:40:18;Optico
TV;Lifestyle and Fashion;41;Malay;91;true;1.7;27/05/2009;10:34:53;Maquillaje
MOVIE;Action and Adventure;94;Chinese;91;true;6.7;02/08/2006;15:04:38;Sonido
TV;Crime and Mystery;42;English;91;true;9.1;14/08/2018;22:39:24;Maquillaje Optico Sonido
MOVIE;Others;88;Spanish;91;false;2.2;29/09/1999;04:55:43;Optico Sonido
TV;Comedy;22;English;91;true;0.1;18/03/2016;17:17:14;Maquillaje Optico Sonido
TV;Crime and Mystery;41;English;91;false;5.6;09/01/2013;07:48:55;Optico Sonido
TV;Crime and Mystery;43;English;91;true;8.0;12/05/2019;20:58:09;Optico Sonido
MOVIE;Action and Adventure;103;Chinese;91;true;4.2;22/10/2017;14:30:47;Optico
TV;Reality;43;English;91;true;3.2;21/12/2013;01:51:35;Maquillaje Sonido
MOVIE;Comedy;98;Chinese;91;true;9.8;06/03/2001;21:58:50;Optico Sonido
TV;Anime;23;Japanese;91;true;1.4;18/08/2000;13:20:21;Optico
TV;Anime;23;Japanese;91;false;4.9;03/07/2017;18:37:54;Optico Sonido
TV;Anime;23;Japanese;96;false;9.9;31/05/2008;23:43:15;Optico
TV;Anime;23;Japanese;96;false;4.5;16/04/2006;11:22:15;Maquillaje
TV;Anime;23;Japanese;96;false;6.3;02/01/2021;03:34:00;Maquillaje
TV;Anime;23;Japanese;96;false;1.2;29/04/2012;13:55:20;Maquillaje Optico Sonido
TV;Anime;23;Japanese;96;true;2.0;02/07/2007;03:42:31;Optico Sonido
TV;Anime;23;Japanese;97;false;1.9;28/08/2010;20:39:13;Maquillaje Optico Sonido
TV;Reality;39;English;92;true;4.9;26/12/2007;05:57:40;Optico
TV;Anime;24;Japanese;99;false;6.4;26/06/2008;15:58:39;Maquillaje Sonido
TV;Anime;24;Japanese;99;true;2.4;19/05/2000;20:38:11;Maquillaje Sonido
TV;Anime;25;Japanese;95;true;5.2;11/04/2018;04:10:58;Maquillaje Optico
TV;Anime;25;Japanese;95;true;0.1;29/08/2007;05:27:24;Sonido
TV;Anime;25;Japanese;93;true;8.0;19/06/1999;07:23:43;Maquillaje Sonido
TV;Musical;46;Chinese;60;true;7.5;05/03/2006;17:48:35;Optico Sonido
MOVIE;Kids;25;English;60;true;5.7;12/02/1999;02:03:36;Maquillaje
TV;Anime;24;Japanese;60;true;7.9;21/11/2001;11:19:09;Maquillaje
TV;Kids;11;English;60;false;3.5;28/04/2004;23:05:53;Maquillaje Sonido
TV;Anime;24;Japanese;60;true;6.0;05/05/2010;18:59:55;Maquillaje Optico
TV;Comedy;42;English;60;true;9.4;04/08/2015;09:32:59;Optico Sonido
TV;Comedy;42;English;60;false;2.2;13/02/2011;16:16:24;Maquillaje Optico
MOVIE;Musical;125;Chinese;60;false;6.2;01/04/2018;01:11:40;Optico Sonido
TV;Kids;11;English;100;false;4.6;29/05/2018;17:36:56;Optico Sonido
TV;Kids;11;English;100;false;6.4;15/11/2012;01:18:49;Optico
TV;Crime and Mystery;50;English;87;true;7.4;19/08/2009;18:17:07;Sonido
TV;Musical;53;English;7;true;2.9;23/02/2006;21:00:28;Maquillaje Optico
MOVIE;Musical;97;Spanish;7;true;5.1;24/08/2003;09:03:13;Maquillaje Sonido
TV;Horror;40;Malay;7;true;7.7;21/07/2006;16:53:38;Optico Sonido
TV;Others;39;Malay;7;true;2.8;09/11/2013;19:25:37;Optico Sonido
TV;Others;40;Malay;104;true;1.5;10/11/2000;22:28:17;Optico
TV;Kids;11;English;100;true;8.6;03/09/2017;01:34:44;Maquillaje Optico Sonido
TV;Kids;11;English;100;false;0.1;03/12/2007;23:34:08;Optico Sonido
TV;Kids;11;English;100;true;0.4;06/09/2003;05:27:23;Maquillaje Optico
TV;Kids;22;English;106;false;7.8;20/05/2019;05:55:24;Maquillaje Optico Sonido
TV;Kids;22;English;106;true;9.5;04/06/2008;09:09:17;Maquillaje Optico
TV;Kids;22;English;106;false;3.0;28/05/2019;10:47:13;Maquillaje Sonido
TV;Musical;42;English;79;false;1.3;04/07/2011;21:30:36;Maquillaje Sonido
MOVIE;Horror;81;Thai;79;false;4.3;16/05/2013;13:54:24;Optico
TV;Musical;29;Thai;109;true;3.3;07/04/2007;18:59:51;Maquillaje Sonido
TV;Musical;26;Thai;109;false;5.5;19/07/2011;09:22:22;Maquillaje Optico
TV;Musical;28;Thai;109;false;7.3;13/06/2013;00:00:46;Maquillaje Sonido
TV;Musical;27;Thai;109;true;4.0;04/01/2020;11:47:46;Optico
TV;Musical;48;Thai;110;true;9.4;03/01/2002;01:43:03;Optico Sonido
TV;Musical;47;Tagalog;110;false;8.9;26/05/2022;11:12:18;Maquillaje
TV;Musical;47;Tagalog;110;true;2.1;03/09/2013;07:23:35;Maquillaje Optico
TV;Musical;45;Tagalog;110;false;8.0;29/10/2020;15:37:59;Maquillaje Optico
TV;Musical;46;Tagalog;110;true;7.9;12/10/2016;17:05:00;Maquillaje
TV;Musical;48;Tagalog;110;true;2.2;04/08/2021;21:20:30;Optico Sonido
TV;Musical;47;Tagalog;110;true;1.9;20/05/2008;13:29:04;Sonido
TV;Musical;47;Tagalog;110;true;5.5;09/04/2007;00:57:33;Maquillaje
TV;Musical;46;Tagalog;110;true;4.1;18/02/2005;02:59:33;Optico
TV;Musical;47;Tagalog;110;true;7.6;27/11/2011;15:37:55;Maquillaje Optico Sonido
TV;Musical;47;Tagalog;110;true;7.3;28/10/2019;07:45:25;Optico Sonido
TV;Musical;47;Tagalog;110;false;1.9;10/03/2018;23:41:44;Optico Sonido
TV;Musical;44;Tagalog;110;false;8.3;29/11/1999;12:59:57;Maquillaje Sonido
TV;Musical;47;Tagalog;110;false;4.9;01/03/2007;05:32:45;Maquillaje Optico Sonido
TV;Musical;47;Tagalog;110;false;2.9;30/09/2017;16:28:28;Sonido
TV;Musical;47;Tagalog;110;false;7.5;06/09/2002;10:05:58;Maquillaje
TV;Musical;47;Tagalog;110;true;3.9;03/07/2005;05:18:55;Maquillaje Optico Sonido
TV;Musical;46;Tagalog;110;false;1.9;09/12/2021;21:00:06;Sonido
TV;Musical;46;Tagalog;110;false;0.4;19/07/2019;07:12:12;Optico
TV;Musical;45;Tagalog;110;true;8.9;22/02/2007;11:11:24;Optico
TV;Musical;45;Tagalog;110;true;5.4;06/07/2004;20:01:13;Optico
TV;Musical;47;Tagalog;110;false;0.8;07/06/2000;03:35:47;Maquillaje Optico
TV;Musical;45;Tagalog;110;false;4.2;06/01/2023;12:29:03;Maquillaje Optico Sonido
TV;Musical;47;Tagalog;110;false;3.9;10/08/2010;06:11:14;Optico Sonido
TV;Musical;46;Tagalog;110;false;8.7;07/09/2009;05:00:20;Maquillaje Sonido
TV;Musical;45;Tagalog;110;false;3.7;13/07/2008;18:48:05;Optico
TV;Musical;46;Tagalog;110;true;4.0;06/12/2008;11:14:44;Optico Sonido
TV;Musical;46;Tagalog;110;false;1.7;02/03/2017;16:56:23;Sonido
TV;Musical;47;Tagalog;110;true;5.0;09/11/1999;11:50:22;Optico
TV;Musical;46;Tagalog;110;false;9.1;26/02/2016;00:43:59;Maquillaje Optico
TV;Musical;45;Tagalog;110;true;3.2;09/02/2012;01:46:16;Maquillaje
TV;Musical;47;Tagalog;110;false;6.3;06/03/2016;02:07:07;Maquillaje
TV;Musical;45;Tagalog;110;true;4.3;23/12/2020;14:51:13;Maquillaje Optico Sonido
TV;Musical;47;Tagalog;110;false;0.7;13/11/2006;13:45:42;Maquillaje Sonido
TV;Musical;46;Tagalog;110;false;2.7;10/12/2006;00:03:54;Optico Sonido
TV;Musical;46;Tagalog;110;true;6.4;23/09/2000;21:54:05;Optico Sonido
TV;Kids;24;Spanish;83;false;9.9;13/07/2001;15:12:09;Maquillaje Sonido
TV;Musical;27;Spanish;111;true;9.2;13/06/2008;23:16:47;Maquillaje Optico Sonido
TV;Musical;26;Spanish;111;false;4.2;12/06/2018;23:42:37;Maquillaje Optico Sonido
TV;Musical;29;Spanish;112;true;1.2;01/01/2019;13:30:34;Maquillaje Optico Sonido
TV;Musical;27;Spanish;112;true;1.5;26/11/2002;14:04:08;Optico Sonido
TV;Musical;28;Spanish;112;true;6.0;18/02/1999;02:45:14;Maquillaje Optico Sonido
TV;Musical;25;Spanish;112;false;9.7;13/05/2005;22:47:24;Maquillaje Optico Sonido
TV;Musical;27;Spanish;112;false;3.1;05/10/2011;10:02:33;Maquillaje Optico
TV;Musical;27;Spanish;112;false;9.3;17/04/2007;22:28:29;Optico
TV;Musical;25;Spanish;112;false;3.4;10/06/2006;10:12:58;Maquillaje Optico Sonido
TV;Musical;27;Spanish;114;false;2.0;25/07/2010;18:44:45;Maquillaje Sonido
TV;Musical;27;Spanish;114;false;4.1;16/01/2001;19:44:21;Maquillaje
TV;Musical;26;Spanish;114;false;9.2;25/12/2002;20:45:31;Maquillaje Optico
TV;Musical;26;Spanish;114;true;2.4;09/12/2022;13:57:56;Optico Sonido
TV;Musical;26;Spanish;114;false;2.1;03/11/2020;04:54:47;Sonido
TV;Musical;24;Spanish;114;false;9.0;24/05/2001;23:39:37;Sonido
TV;Musical;41;Spanish;115;false;6.9;22/01/2016;05:15:23;Maquillaje
TV;Musical;30;Spanish;115;true;1.0;06/12/2006;21:09:50;Optico
TV;Musical;29;Spanish;115;false;6.9;28/06/2016;02:22:38;Optico Sonido
TV;Musical;31;Spanish;115;false;5.2;13/09/2011;16:43:32;Sonido
TV;Musical;31;Spanish;115;true;5.0;07/02/2007;09:52:26;Maquillaje Sonido
TV;Musical;29;Spanish;115;true;3.4;04/04/2006;15:03:02;Maquillaje Optico
TV;Musical;30;Spanish;115;false;7.8;20/08/2019;23:54:07;Optico Sonido
TV;Musical;30;Spanish;115;false;4.0;04/08/2022;17:16:10;Sonido
TV;Musical;30;Spanish;115;false;6.5;10/11/2015;14:56:05;Sonido
TV;Musical;31;Spanish;115;false;7.3;29/07/2013;21:10:49;Maquillaje Optico
TV;Musical;29;Spanish;115;false;3.4;04/09/2010;03:13:11;Maquillaje
TV;Musical;31;Spanish;115;false;9.5;08/08/2021;07:02:35;Maquillaje Optico
TV;Musical;29;Spanish;115;false;8.5;14/10/2012;03:42:37;Optico Sonido
TV;Musical;28;Spanish;115;false;8.1;23/02/2008;17:27:58;Optico Sonido
TV;Musical;28;Spanish;115;true;2.1;11/01/2011;02:06:35;Maquillaje Optico
TV;Musical;29;Spanish;115;false;9.7;13/12/2001;12:47:47;Optico Sonido
TV;Musical;30;Spanish;115;false;4.0;05/02/2015;05:27:51;Maquillaje Optico Sonido
TV;Musical;31;Spanish;115;true;1.3;30/09/2008;19:11:47;Maquillaje Optico
TV;Musical;31;Spanish;115;false;2.0;17/01/2015;07:00:16;Optico
TV;Musical;31;Spanish;115;true;2.9;12/10/2020;10:58:26;Optico
TV;Musical;30;Spanish;115;true;7.3;27/08/2022;23:36:30;Sonido
TV;Musical;31;Spanish;115;false;5.7;13/02/2007;04:20:30;Maquillaje
TV;Musical;31;Spanish;115;true;6.5;01/12/2007;00:49:31;Optico Sonido
TV;Musical;31;Spanish;115;true;1.3;09/03/2010;16:35:08;Maquillaje
TV;Musical;31;Spanish;115;false;9.0;11/12/2000;14:23:53;Optico
TV;Musical;31;Spanish;115;true;9.6;06/06/2009;07:30:21;Maquillaje Optico
TV;Musical;29;Spanish;115;false;8.3;15/07/2016;12:54:04;Maquillaje Sonido
TV;Musical;29;Spanish;115;true;0.2;24/09/2021;21:09:15;Sonido
TV;Musical;31;Spanish;115;false;8.3;22/08/2022;19:10:37;Optico
TV;Musical;30;Spanish;115;true;2.4;04/07/2017;03:04:36;Optico Sonido
TV;Musical;29;Spanish;115;false;6.1;17/08/2004;18:22:17;Maquillaje Optico Sonido
TV;Musical;29;Spanish;115;true;6.4;10/02/2004;17:59:14;Optico Sonido
TV;Musical;28;Spanish;115;true;2.7;19/10/2009;21:37:53;Maquillaje Optico Sonido
TV;Musical;30;Spanish;115;true;4.7;26/11/2005;20:40:30;Maquillaje Optico
TV;Musical;30;Spanish;115;false;0.1;24/09/2021;21:08:42;Maquillaje Sonido
TV;Musical;30;Tagalog;115;false;8.3;29/05/2009;00:02:23;Maquillaje
TV;Musical;28;Tagalog;115;false;9.7;29/10/2009;05:53:17;Maquillaje Optico
TV;Musical;29;Tagalog;115;true;9.8;11/04/2009;06:42:23;Maquillaje
TV;Musical;28;Tagalog;115;true;0.2;07/08/2005;11:50:33;Maquillaje Optico Sonido
TV;Musical;29;Tagalog;115;true;9.0;17/12/2015;17:24:27;Maquillaje
TV;Musical;28;Tagalog;115;false;2.6;09/03/2011;11:06:28;Maquillaje
TV;Musical;27;Tagalog;115;false;0.1;11/01/2009;21:11:56;Sonido
TV;Musical;28;Tagalog;115;true;6.7;21/01/2012;20:07:26;Maquillaje Sonido
TV;Musical;27;Tagalog;115;false;8.9;23/02/2006;23:10:10;Sonido
TV;Musical;27;Tagalog;115;true;3.4;07/03/2008;02:29:47;Maquillaje Optico Sonido
TV;Musical;27;Tagalog;115;false;5.7;25/04/2017;06:35:20;Maquillaje Sonido
TV;Musical;28;Tagalog;115;true;1.8;01/05/1999;18:35:19;Sonido
TV;Musical;26;Tagalog;115;false;0.7;16/11/2016;11:34:30;Maquillaje Optico Sonido
TV;Musical;27;Tagalog;115;false;7.6;24/10/2016;01:22:09;Maquillaje Optico Sonido
TV;Musical;27;Tagalog;115;true;0.4;06/09/2012;11:25:08;Maquillaje
TV;Musical;27;Tagalog;115;true;8.6;11/07/2014;19:43:46;Maquillaje
TV;Musical;27;Tagalog;115;true;8.2;31/12/2011;05:56:19;Optico Sonido
TV;Musical;27;Tagalog;115;true;3.9;10/11/2018;18:52:27;Maquillaje Optico
TV;Musical;27;Tagalog;115;true;9.1;23/04/2002;17:10:46;Maquillaje
TV;Musical;27;Tagalog;115;true;7.0;19/07/2020;05:43:15;Optico
TV;Musical;26;Tagalog;115;false;6.9;01/02/2006;04:29:25;Maquillaje
TV;Musical;25;Tagalog;115;true;0.7;18/01/2021;00:34:08;Maquillaje Sonido
TV;Musical;26;Tagalog;115;false;6.0;23/05/2007;09:09:33;Maquillaje Sonido
TV;Musical;27;Tagalog;115;false;4.2;28/01/1999;13:05:37;Maquillaje
TV;Musical;27;Tagalog;115;false;2.3;22/03/2001;00:19:31;Optico
TV;Musical;25;Tagalog;115;false;7.5;03/07/2010;02:37:47;Optico Sonido
TV;Musical;28;Tagalog;115;true;5.8;24/01/2014;00:03:04;Maquillaje
TV;Musical;27;Tagalog;115;true;4.6;02/03/2011;07:34:55;Maquillaje
TV;Musical;33;Tagalog;115;true;2.6;05/08/2003;03:14:49;Maquillaje Optico Sonido
TV;Musical;55;English;42;false;7.9;31/03/1999;18:08:37;Maquillaje Optico Sonido
TV;Musical;56;English;42;false;2.3;30/11/2001;16:25:04;Optico
TV;Romance;16;Tagalog;116;true;4.8;15/10/2011;11:56:01;Maquillaje Optico Sonido
TV;Kids;23;Italian;83;false;2.5;13/07/2012;06:04:37;Maquillaje Sonido
TV;Kids;24;Italian;83;true;4.2;20/10/2019;14:44:51;Maquillaje Optico Sonido
TV;Kids;24;Italian;83;true;5.9;18/02/2012;13:12:36;Maquillaje Optico Sonido
TV;Musical;43;Tagalog;113;true;2.2;20/08/1999;11:25:41;Maquillaje Optico Sonido
TV;Musical;32;Tagalog;113;false;5.5;14/03/2009;02:08:51;Maquillaje Sonido
TV;Musical;26;Tagalog;113;true;1.3;01/08/2014;17:53:05;Maquillaje Optico Sonido
TV;Musical;27;Tagalog;113;false;9.2;02/08/1999;18:26:43;Optico
TV;Musical;26;Tagalog;113;false;7.2;12/09/2017;11:51:23;Maquillaje Sonido
TV;Musical;31;Tagalog;113;false;0.8;27/09/1999;10:19:34;Maquillaje
TV;Musical;29;Tagalog;113;false;2.5;02/08/2006;06:07:02;Sonido
TV;Musical;27;Tagalog;113;true;2.3;31/08/2016;09:23:40;Maquillaje Sonido
TV;Musical;29;Tagalog;113;false;7.2;05/02/2023;01:36:15;Optico Sonido
TV;Musical;26;Tagalog;113;true;3.8;21/12/2020;03:47:42;Maquillaje Sonido
TV;Musical;29;Tagalog;113;true;6.9;13/07/2016;07:37:42;Maquillaje Optico Sonido
TV;Musical;28;Tagalog;113;true;3.8;09/12/2009;18:45:32;Optico Sonido
TV;Musical;29;Tagalog;113;false;7.4;16/08/2005;01:29:18;Maquillaje
TV;Musical;30;Tagalog;113;true;0.9;24/08/2005;22:21:43;Maquillaje Optico Sonido
TV;Musical;28;Tagalog;113;false;1.0;07/06/2016;02:45:23;Optico
TV;Musical;27;Tagalog;113;false;8.8;17/03/2022;00:43:29;Sonido
TV;Musical;28;Tagalog;113;true;7.6;14/06/2002;15:04:59;Optico Sonido
TV;Musical;30;Tagalog;113;false;3.1;19/06/2006;04:29:10;Maquillaje Optico Sonido
TV;Musical;28;Tagalog;113;false;9.3;26/12/2021;11:03:39;Optico
TV;Musical;27;Tagalog;113;false;2.7;05/01/2004;06:12:30;Maquillaje Optico Sonido
TV;Musical;23;Tagalog;113;false;3.1;25/03/2014;06:19:25;Maquillaje Optico Sonido
TV;Musical;27;Tagalog;113;true;1.2;09/05/2009;17:25:35;Maquillaje Optico
TV;Musical;31;Tagalog;113;true;9.0;02/04/2008;13:54:51;Maquillaje Sonido
TV;Musical;30;Tagalog;113;false;3.5;29/10/2016;08:08:38;Optico
TV;Musical;25;Tagalog;113;true;5.3;01/08/2022;08:56:26;Maquillaje Sonido
TV;Musical;24;Tagalog;113;false;8.2;18/03/2018;23:14:40;Maquillaje
TV;Musical;24;Tagalog;113;true;1.1;18/12/2003;23:33:24;Maquillaje
TV;Musical;25;Tagalog;113;true;0.1;06/10/2008;11:20:25;Maquillaje Optico Sonido
TV;Musical;27;Tagalog;113;true;8.7;14/03/2014;15:31:12;Optico Sonido
TV;Musical;25;Tagalog;113;true;7.7;10/10/2017;00:17:39;Maquillaje Optico Sonido
TV;Musical;24;Tagalog;113;false;2.9;18/11/2015;17:05:36;Optico
TV;Musical;27;Tagalog;113;true;7.6;01/02/2004;21:22:04;Maquillaje
TV;Musical;22;Tagalog;113;true;7.3;27/01/2015;16:03:03;Maquillaje
TV;Musical;25;Tagalog;113;false;7.1;15/10/2000;21:45:17;Maquillaje
TV;Musical;26;Tagalog;113;true;7.0;04/04/2014;10:01:35;Sonido
TV;Musical;25;Tagalog;113;true;1.4;25/02/2008;05:31:47;Optico Sonido
TV;Musical;25;Tagalog;113;false;8.0;13/09/2009;22:16:29;Maquillaje
TV;Musical;27;Tagalog;113;true;9.4;04/09/2012;22:15:50;Sonido
TV;Musical;28;Tagalog;113;true;6.9;06/07/2005;06:16:31;Maquillaje Sonido
TV;Musical;24;Tagalog;113;true;7.5;23/12/2005;06:24:12;Sonido
TV;Musical;27;Tagalog;113;false;4.0;05/12/2009;01:59:43;Maquillaje Sonido
TV;Musical;26;Tagalog;113;true;5.9;16/06/2013;17:10:00;Maquillaje
TV;Musical;24;Tagalog;113;true;3.1;21/08/2020;14:27:23;Sonido
TV;Musical;25;Tagalog;113;true;3.4;05/05/2021;08:36:09;Sonido
TV;Musical;24;Tagalog;113;false;6.4;05/12/2016;20:16:04;Optico
TV;Musical;27;Tagalog;113;true;5.1;05/07/2022;20:10:58;Sonido
TV;Musical;26;Tagalog;113;false;8.0;24/08/2014;10:48:46;Optico
TV;Musical;24;Tagalog;113;true;8.4;20/09/2020;01:10:51;Optico Sonido
TV;Musical;26;Tagalog;113;true;5.8;09/04/2004;10:01:21;Maquillaje Sonido
TV;Musical;25;Tagalog;113;true;4.0;02/08/2002;14:31:42;Maquillaje Sonido
TV;Musical;26;Tagalog;113;false;3.6;05/01/2001;06:28:34;Maquillaje Sonido
TV;Musical;26;Tagalog;113;false;9.3;14/03/2016;16:39:06;Maquillaje Sonido
TV;Musical;25;Tagalog;113;false;3.7;21/11/2008;08:13:00;Maquillaje Optico
TV;Musical;25;Tagalog;113;true;0.1;24/08/2007;16:01:51;Optico
TV;Musical;26;Tagalog;113;false;3.8;03/04/2017;07:32:03;Optico Sonido
TV;Musical;24;Tagalog;113;false;2.4;16/07/2021;09:15:14;Maquillaje Optico
TV;Musical;25;Tagalog;113;true;4.3;15/04/2000;09:42:48;Maquillaje Optico
TV;Musical;24;Tagalog;113;true;2.9;06/04/2022;04:09:03;Optico
